frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"202","Jun 17, 2020 09:48:15.197642000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"203","Jun 17, 2020 09:48:15.197732000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"204","Jun 17, 2020 09:48:15.200722000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"205","Jun 17, 2020 09:48:15.200774000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"206","Jun 17, 2020 09:48:15.251949000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"207","Jun 17, 2020 09:48:15.252001000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"208","Jun 17, 2020 09:48:15.277372000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"209","Jun 17, 2020 09:48:15.284304000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"210","Jun 17, 2020 09:48:15.288159000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"211","Jun 17, 2020 09:48:15.291686000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"212","Jun 17, 2020 09:48:15.291773000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"213","Jun 17, 2020 09:48:15.292433000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"214","Jun 17, 2020 09:48:15.296546000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"215","Jun 17, 2020 09:48:15.303040000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"216","Jun 17, 2020 09:48:15.303089000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"217","Jun 17, 2020 09:48:15.354109000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"218","Jun 17, 2020 09:48:15.354200000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"219","Jun 17, 2020 09:48:15.379738000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"220","Jun 17, 2020 09:48:15.379833000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"221","Jun 17, 2020 09:48:15.379883000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"222","Jun 17, 2020 09:48:15.379970000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"223","Jun 17, 2020 09:48:15.380019000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"224","Jun 17, 2020 09:48:15.380098000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"225","Jun 17, 2020 09:48:15.380817000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"226","Jun 17, 2020 09:48:15.380903000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"227","Jun 17, 2020 09:48:15.380952000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"228","Jun 17, 2020 09:48:15.381040000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"229","Jun 17, 2020 09:48:15.381088000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"230","Jun 17, 2020 09:48:15.385892000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"231","Jun 17, 2020 09:48:15.385945000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"232","Jun 17, 2020 09:48:15.386656000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"233","Jun 17, 2020 09:48:15.390546000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"234","Jun 17, 2020 09:48:15.394841000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"235","Jun 17, 2020 09:48:15.398740000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"236","Jun 17, 2020 09:48:15.405450000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"237","Jun 17, 2020 09:48:15.405504000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"238","Jun 17, 2020 09:48:15.449251000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"239","Jun 17, 2020 09:48:15.449304000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"240","Jun 17, 2020 09:48:15.456477000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"241","Jun 17, 2020 09:48:15.456564000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"242","Jun 17, 2020 09:48:15.482114000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"243","Jun 17, 2020 09:48:15.489036000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
