frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"88","Jun  8, 2020 09:52:48.381401000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51060","443","947"
"89","Jun  8, 2020 09:52:48.381969000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","0"
"90","Jun  8, 2020 09:52:48.390239000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","0"
"91","Jun  8, 2020 09:52:48.390249000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","0"
"92","Jun  8, 2020 09:52:48.390255000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","0"
"93","Jun  8, 2020 09:52:48.512367000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55680","1900","344","Zyxel Communications Corporation",,,
"94","Jun  8, 2020 09:52:48.571519000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"95","Jun  8, 2020 09:52:48.571538000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","530"
"96","Jun  8, 2020 09:52:48.571548000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"97","Jun  8, 2020 09:52:48.571632000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"98","Jun  8, 2020 09:52:48.571745000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"99","Jun  8, 2020 09:52:48.571879000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1028"
"100","Jun  8, 2020 09:52:48.571898000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"101","Jun  8, 2020 09:52:48.571907000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"102","Jun  8, 2020 09:52:48.571921000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1326"
"103","Jun  8, 2020 09:52:48.571930000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"104","Jun  8, 2020 09:52:48.572057000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"105","Jun  8, 2020 09:52:48.572123000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"106","Jun  8, 2020 09:52:48.572294000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"107","Jun  8, 2020 09:52:48.572311000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"108","Jun  8, 2020 09:52:48.572322000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"109","Jun  8, 2020 09:52:48.572357000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"110","Jun  8, 2020 09:52:48.572462000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"111","Jun  8, 2020 09:52:48.572866000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"112","Jun  8, 2020 09:52:48.573562000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"113","Jun  8, 2020 09:52:48.582143000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"114","Jun  8, 2020 09:52:48.582216000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"115","Jun  8, 2020 09:52:48.582354000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","1418"
"116","Jun  8, 2020 09:52:48.582445000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
