frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"85","Jun  8, 2020 09:42:02.159375000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55250","1900","335","Zyxel Communications Corporation",,,
"86","Jun  8, 2020 09:42:02.261541000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55250","1900","335","Zyxel Communications Corporation",,,
"87","Jun  8, 2020 09:42:02.272151000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:7f:ff:fa","192.168.1.57","239.255.255.250","17",,,"53964","1900","133","Apple, Inc.",,,
"88","Jun  8, 2020 09:42:02.364212000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55250","1900","344","Zyxel Communications Corporation",,,
"89","Jun  8, 2020 09:42:02.374781000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:7f:ff:fa","192.168.1.57","239.255.255.250","17",,,"53964","1900","133","Apple, Inc.",,,
"90","Jun  8, 2020 09:42:02.464967000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:7f:ff:fa","192.168.1.57","239.255.255.250","17",,,"53964","1900","133","Apple, Inc.",,,
"91","Jun  8, 2020 09:42:02.474317000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55250","1900","344","Zyxel Communications Corporation",,,
"92","Jun  8, 2020 09:42:02.569460000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55250","1900","399","Zyxel Communications Corporation",,,
"93","Jun  8, 2020 09:42:02.774019000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55250","1900","399","Zyxel Communications Corporation",,,
"94","Jun  8, 2020 09:42:02.876762000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"36450","1900","409","Zyxel Communications Corporation",,,
"95","Jun  8, 2020 09:42:05.128979000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"53832","1900","335","Zyxel Communications Corporation",,,
